,id,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B),new_col,team a ground,team b ground
273,334,RR,CSK,RR,bat,normal,0,CSK,0,7,F du Plessis,"MA Chidambaram Stadium, Chepauk",Aleem Dar,BNJ Oxenford,,596,541,763,519,0.642857143,0.64516129,41,36,0.201,0.1,631.0,724.5,0.5,0.5,274,away,home
274,335,PWI,DC,DC,field,normal,0,PWI,20,0,SC Ganguly,Feroz Shah Kotla,Asad Rauf,S Das,,458,508,405,520,0.0,0.5,41,45,-0.551,0.617,429.0,771.0,0.0,1.0,275,away,away
275,336,MI,KXIP,MI,bat,normal,0,KXIP,0,6,SE Marsh,Wankhede Stadium,S Ravi,RJ Tucker,,554,661,609,665,0.551724138,0.413793103,52,49,-0.1,-0.21600000000000003,698.5,664.0,0.4,0.6,276,home,away
276,337,DEC,KKR,KKR,field,normal,0,KKR,0,5,B Lee,Barabati Stadium,BF Bowden,SK Tarapore,,525,508,538,636,0.5,0.518518519,39,48,-0.509,0.561,638.5,774.5,0.0,1.0,277,away,home
277,338,RCB,RR,RR,field,normal,0,RCB,46,0,AB de Villiers,Sawai Mansingh Stadium,Asad Rauf,S Asnani,,484,596,395,763,0.52,0.642857143,39,42,-0.022000000000000002,0.201,771.0,631.0,0.75,0.25,278,away,home
278,339,PWI,DC,PWI,bat,normal,0,DC,0,8,V Sehwag,Subrata Roy Sahara Stadium,S Ravi,RJ Tucker,,458,508,405,520,0.0,0.5,37,48,-0.551,0.617,429.0,771.0,0.0,1.0,279,away,away
279,340,KXIP,MI,KXIP,bat,normal,0,MI,0,4,AT Rayudu,"Punjab Cricket Association Stadium, Mohali",Aleem Dar,BNJ Oxenford,,661,554,665,609,0.413793103,0.551724138,28,61,-0.21600000000000003,-0.1,664.0,698.5,0.6,0.4,280,away,away
280,341,DEC,PWI,DEC,bat,normal,0,DEC,18,0,CL White,Subrata Roy Sahara Stadium,S Ravi,RJ Tucker,,525,458,538,405,0.5,0.0,44,40,-0.509,-0.551,638.5,429.0,1.0,0.0,281,away,away
281,342,DC,MI,MI,field,normal,0,DC,37,0,V Sehwag,Feroz Shah Kotla,Aleem Dar,BNJ Oxenford,,508,554,520,609,0.5,0.551724138,50,44,0.617,-0.1,771.0,698.5,0.0,1.0,282,away,away
282,343,KXIP,CSK,KXIP,bat,normal,0,KXIP,7,0,Mandeep Singh,"MA Chidambaram Stadium, Chepauk",BF Bowden,SK Tarapore,,661,541,665,519,0.413793103,0.64516129,54,49,-0.21600000000000003,0.1,664.0,724.5,0.2,0.8,283,away,home
283,344,KKR,RCB,KKR,bat,normal,0,KKR,47,0,G Gambhir,Eden Gardens,Asad Rauf,BR Doctrove,,508,484,636,395,0.518518519,0.52,43,48,0.561,-0.022000000000000002,774.5,771.0,0.28,0.71,284,home,away
284,345,DC,RR,DC,bat,normal,0,DC,1,0,V Sehwag,Feroz Shah Kotla,S Ravi,RJ Tucker,,508,596,520,763,0.5,0.642857143,46,35,0.617,0.201,771.0,631.0,0.7,0.3,285,away,away
285,346,DEC,MI,MI,field,normal,0,MI,0,5,DW Steyn,Wankhede Stadium,AK Chaudhary,BNJ Oxenford,,525,554,538,609,0.5,0.551724138,42,40,-0.509,-0.1,638.5,698.5,1.0,0.0,286,away,home
286,347,CSK,KKR,CSK,bat,normal,0,KKR,0,5,G Gambhir,"MA Chidambaram Stadium, Chepauk",BF Bowden,C ShamshuDCin,,541,508,519,636,0.64516129,0.518518519,38,31,0.1,0.561,724.5,774.5,0.5,0.5,287,home,away
287,348,DEC,PWI,DEC,bat,normal,0,DEC,13,0,KC Sangakkara,Barabati Stadium,Aleem Dar,AK Chaudhary,,525,458,538,405,0.5,0.0,43,37,-0.509,-0.551,638.5,429.0,1.0,0.0,288,away,away
288,349,RR,DC,RR,bat,normal,0,DC,0,6,P Negi,Sawai Mansingh Stadium,JD Cloete,SJA Taufel,,596,508,763,520,0.642857143,0.5,33,48,0.201,0.617,631.0,771.0,0.3,0.7,289,home,away
289,350,RCB,KXIP,KXIP,field,normal,0,KXIP,0,4,Azhar Mahmood,M Chinnaswamy Stadium,BF Bowden,C ShamshuDCin,,484,661,395,665,0.52,0.413793103,56,61,-0.022000000000000002,-0.21600000000000003,771.0,664.0,0.4,0.6,290,home,away
290,351,MI,PWI,MI,bat,normal,0,MI,1,0,SL Malinga,Subrata Roy Sahara Stadium,Asad Rauf,S Asnani,,554,458,609,405,0.551724138,0.0,33,53,-0.1,-0.551,698.5,429.0,1.0,0.0,291,away,away
291,352,CSK,DEC,CSK,bat,normal,0,CSK,10,0,SK Raina,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,BNJ Oxenford,,541,525,519,538,0.64516129,0.5,42,37,0.1,-0.509,724.5,638.5,0.5,0.5,292,home,away
292,353,KKR,PWI,KKR,bat,normal,0,KKR,7,0,SP Narine,Eden Gardens,BF Bowden,SK Tarapore,,508,458,636,405,0.518518519,0.0,56,47,0.561,-0.551,774.5,429.0,1.0,0.0,293,home,away
293,354,RR,KXIP,RR,bat,normal,0,RR,43,0,SR Watson,"Punjab Cricket Association Stadium, Mohali",JD Cloete,SJA Taufel,,596,661,763,665,0.642857143,0.413793103,68,45,0.201,-0.21600000000000003,631.0,664.0,1.0,0.0,294,away,away
294,355,CSK,MI,MI,field,normal,0,MI,0,2,DR Smith,Wankhede Stadium,Asad Rauf,S Asnani,,541,554,519,609,0.64516129,0.551724138,64,33,0.1,-0.1,724.5,698.5,0.6,0.4,295,away,home
295,356,DEC,RCB,RCB,field,normal,0,RCB,0,5,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,525,484,538,395,0.5,0.52,52,46,-0.509,-0.022000000000000002,638.5,771.0,0.6,0.4,296,away,home
296,357,DC,KKR,DC,bat,normal,0,KKR,0,6,JH Kallis,Feroz Shah Kotla,JD Cloete,S Ravi,,508,508,520,636,0.5,0.518518519,46,46,0.617,0.561,771.0,774.5,1.0,0.0,297,away,away
297,358,PWI,RR,PWI,bat,normal,0,RR,0,7,SR Watson,Subrata Roy Sahara Stadium,Asad Rauf,BR Doctrove,,458,596,405,763,0.0,0.642857143,50,60,-0.551,0.201,429.0,631.0,1.0,0.0,298,away,away
298,359,KXIP,DEC,DEC,field,normal,0,KXIP,25,0,Mandeep Singh,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,BNJ Oxenford,,661,525,665,538,0.413793103,0.5,35,49,-0.21600000000000003,-0.509,664.0,638.5,0.5,0.5,299,away,away
299,360,MI,RCB,RCB,field,normal,0,RCB,0,9,CH Gayle,Wankhede Stadium,BF Bowden,VA Kulkarni,,554,484,609,395,0.551724138,0.52,51,40,-0.1,-0.022000000000000002,698.5,771.0,0.5,0.5,300,home,away
300,331,DEC,DC,DEC,bat,normal,0,DC,0,9,DA Warner,"Rajiv Gandhi International Stadium, Uppal",JD Cloete,SJA Taufel,,525,508,538,520,0.5,0.5,25,35,-0.509,0.617,638.5,771.0,0.5,0.5,301,away,away
301,361,RR,CSK,CSK,field,normal,0,CSK,0,4,BW Hilfenhaus,Sawai Mansingh Stadium,BNJ Oxenford,C ShamshuDCin,,596,541,763,519,0.642857143,0.64516129,28,36,0.201,0.1,631.0,724.5,0.5,0.5,302,home,away
302,362,RCB,PWI,PWI,field,normal,0,RCB,35,0,CH Gayle,Subrata Roy Sahara Stadium,BF Bowden,SK Tarapore,,484,458,395,405,0.52,0.0,66,50,-0.022000000000000002,-0.551,771.0,429.0,0.0,1.0,303,away,away
303,363,MI,KKR,MI,bat,normal,0,MI,27,0,RG Sharma,Eden Gardens,S Ravi,SJA Taufel,,554,508,609,636,0.551724138,0.518518519,49,32,-0.1,0.561,698.5,774.5,0.6,0.4,304,away,home
304,364,DC,CSK,CSK,field,normal,0,CSK,0,9,BW Hilfenhaus,"MA Chidambaram Stadium, Chepauk",S Das,BR Doctrove,,508,541,520,519,0.5,0.64516129,27,45,0.617,0.1,771.0,724.5,0.4,0.6,305,away,home
305,365,RR,PWI,RR,bat,normal,0,RR,45,0,A Chandila,Sawai Mansingh Stadium,BF Bowden,SK Tarapore,,596,458,763,405,0.642857143,0.0,45,33,0.201,-0.551,631.0,429.0,0.0,1.0,306,home,away
306,366,DEC,KXIP,DEC,bat,normal,0,KXIP,0,4,DJ Hussey,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,BNJ Oxenford,,525,661,538,665,0.5,0.413793103,47,44,-0.509,-0.21600000000000003,638.5,664.0,0.5,0.5,307,away,away
307,367,RCB,MI,MI,field,normal,0,MI,0,5,AT Rayudu,M Chinnaswamy Stadium,S Das,BR Doctrove,,484,554,395,609,0.52,0.551724138,40,32,-0.022000000000000002,-0.1,771.0,698.5,0.5,0.5,308,home,away
308,368,KKR,CSK,CSK,field,normal,0,CSK,0,5,MEK Hussey,Eden Gardens,JD Cloete,SJA Taufel,,508,541,636,519,0.518518519,0.64516129,50,51,0.561,0.1,774.5,724.5,0.5,0.5,309,home,away
309,369,KXIP,DC,KXIP,bat,normal,0,DC,0,5,UT Yadav,Feroz Shah Kotla,HDPK Dharmasena,BNJ Oxenford,,661,508,665,520,0.413793103,0.5,47,37,-0.21600000000000003,0.617,664.0,771.0,0.3,0.7,310,away,away
310,370,KKR,MI,MI,field,normal,0,KKR,32,0,SP Narine,Wankhede Stadium,S Das,BR Doctrove,,508,554,636,609,0.518518519,0.551724138,32,26,0.561,-0.1,774.5,698.5,0.4,0.6,311,away,home
311,371,CSK,KXIP,KXIP,field,normal,0,KXIP,0,6,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,VA Kulkarni,SK Tarapore,,541,661,519,665,0.64516129,0.413793103,25,43,0.1,-0.21600000000000003,724.5,664.0,0.8,0.2,312,away,away
312,372,RCB,DC,DC,field,normal,0,RCB,21,0,CH Gayle,Feroz Shah Kotla,HDPK Dharmasena,C ShamshuDCin,,484,508,395,520,0.52,0.5,42,51,-0.022000000000000002,0.617,771.0,771.0,0.0,1.0,313,away,away
313,373,RR,DEC,RR,bat,normal,0,DEC,0,5,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,596,525,763,538,0.642857143,0.5,41,58,0.201,-0.509,631.0,638.5,1.0,0.0,314,away,away
314,374,KXIP,DC,DC,field,normal,0,DC,0,6,UT Yadav,Himachal Pradesh Cricket Association Stadium,BF Bowden,VA Kulkarni,,661,508,665,520,0.413793103,0.5,20,44,-0.21600000000000003,0.617,664.0,771.0,0.3,0.7,315,away,away
315,375,KKR,PWI,KKR,bat,normal,0,KKR,34,0,Shakib Al Hasan,Subrata Roy Sahara Stadium,S Asnani,BR Doctrove,,508,458,636,405,0.518518519,0.0,27,40,0.561,-0.551,774.5,429.0,1.0,0.0,316,away,away
316,376,DEC,RCB,RCB,field,normal,0,DEC,9,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,525,484,538,395,0.5,0.52,23,40,-0.509,-0.022000000000000002,638.5,771.0,0.6,0.4,317,away,away
317,377,RR,MI,RR,bat,normal,0,MI,0,10,DR Smith,Sawai Mansingh Stadium,HDPK Dharmasena,C ShamshuDCin,,596,554,763,609,0.642857143,0.551724138,31,44,0.201,-0.1,631.0,698.5,0.5,0.5,318,home,away
318,378,KKR,DC,KKR,bat,normal,0,KKR,18,0,YK Pathan,Subrata Roy Sahara Stadium,BR Doctrove,SJA Taufel,,508,508,636,520,0.518518519,0.5,48,49,0.561,0.617,774.5,771.0,0.0,1.0,319,away,away
319,379,CSK,MI,MI,field,normal,0,CSK,38,0,MS Dhoni,M Chinnaswamy Stadium,BF Bowden,HDPK Dharmasena,,541,554,519,609,0.64516129,0.551724138,30,54,0.1,-0.1,724.5,698.5,0.6,0.4,320,away,away
320,380,CSK,DC,DC,field,normal,0,CSK,86,0,M Vijay,"MA Chidambaram Stadium, Chepauk",BR Doctrove,SJA Taufel,,541,508,519,520,0.64516129,0.5,52,46,0.1,0.617,724.5,771.0,0.6,0.4,321,home,away
321,381,CSK,KKR,CSK,bat,normal,0,KKR,0,5,MS Bisla,"MA Chidambaram Stadium, Chepauk",BF Bowden,SJA Taufel,,541,508,519,636,0.64516129,0.518518519,54,56,0.1,0.561,724.5,774.5,0.5,0.5,322,home,away
322,382,DC,KKR,KKR,field,normal,0,KKR,0,6,SP Narine,Eden Gardens,S Ravi,SJA Taufel,,536,536,299,622,0.5,0.558823529,45,46,-0.848,-0.095,853.5,720.0,0.44,0.56,323,away,home
323,383,RCB,MI,MI,field,normal,0,RCB,2,0,CH Gayle,M Chinnaswamy Stadium,VA Kulkarni,C ShamshuDCin,,674,546,678,747,0.516129032,0.55,31,38,0.457,0.441,853.5,912.5,0.45,0.55,324,home,away
324,384,SRH,PWI,PWI,field,normal,0,SRH,22,0,A Mishra,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,598,514,667,569,0.0,0.090909091,38,27,0.003,-1.006,850.5,604.0,0.0,0.0,325,home,away
325,385,RR,DC,RR,bat,normal,0,RR,5,0,R Dravid,Feroz Shah Kotla,S Das,C ShamshuDCin,,522,536,480,299,0.552631579,0.5,45,39,0.322,-0.848,873.5,853.5,0.6,0.4,326,away,away
326,386,MI,CSK,MI,bat,normal,0,MI,9,0,KA Pollard,"MA Chidambaram Stadium, Chepauk",M Erasmus,VA Kulkarni,,546,526,747,514,0.55,0.6315789470000001,41,36,0.441,0.53,912.5,843.0,0.55,0.45,327,away,home
327,387,PWI,KXIP,PWI,bat,normal,0,KXIP,0,8,M Vohra,Subrata Roy Sahara Stadium,S Asnani,SJA Taufel,,514,560,569,474,0.090909091,0.43243243200000003,24,56,-1.006,0.226,604.0,632.0,0.75,0.25,328,away,away
328,388,RCB,SRH,RCB,bat,tie,0,SRH,0,0,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,S Ravi,,674,598,678,667,0.516129032,0.0,40,37,0.457,0.003,853.5,850.5,0.5,0.5,329,away,home
329,389,RR,KKR,KKR,field,normal,0,RR,19,0,SK Trivedi,Sawai Mansingh Stadium,Aleem Dar,S Das,,522,536,480,622,0.552631579,0.558823529,35,40,0.322,-0.095,873.5,720.0,0.5,0.5,330,home,away
330,390,MI,DC,MI,bat,normal,0,MI,44,0,KD Karthik,Wankhede Stadium,M Erasmus,VA Kulkarni,,546,536,747,299,0.55,0.5,38,46,0.441,-0.848,912.5,853.5,0.5,0.5,331,home,away
331,432,SRH,RCB,SRH,bat,normal,0,RCB,0,7,V Kohli,M Chinnaswamy Stadium,S Ravi,SJA Taufel,,598,674,667,678,0.0,0.516129032,43,38,0.003,0.457,850.5,853.5,0.5,0.5,332,away,home
332,391,KXIP,CSK,CSK,field,normal,0,CSK,0,10,MEK Hussey,"Punjab Cricket Association Stadium, Mohali",Aleem Dar,C ShamshuDCin,,560,526,474,514,0.43243243200000003,0.6315789470000001,44,43,0.226,0.53,632.0,843.0,0.4,0.6,333,away,away
333,392,KKR,RCB,RCB,field,normal,0,RCB,0,8,CH Gayle,M Chinnaswamy Stadium,Asad Rauf,AK Chaudhary,,536,674,622,678,0.558823529,0.516129032,44,64,-0.095,0.457,720.0,853.5,0.5,0.5,334,away,home
334,393,RR,PWI,RR,bat,normal,0,PWI,0,7,AJ Finch,Subrata Roy Sahara Stadium,M Erasmus,K Srinath,,522,514,480,569,0.552631579,0.090909091,29,38,0.322,-1.006,873.5,604.0,1.0,0.0,335,away,away
335,394,DC,SRH,DC,bat,normal,0,SRH,0,3,A Mishra,Feroz Shah Kotla,Aleem Dar,Subroto Das,,536,598,299,667,0.5,0.0,48,40,-0.848,0.003,853.5,850.5,0.0,0.0,336,away,away
336,395,MI,PWI,MI,bat,normal,0,MI,41,0,RG Sharma,Wankhede Stadium,S Ravi,SJA Taufel,,546,514,747,569,0.55,0.090909091,33,31,0.441,-1.006,912.5,604.0,0.75,0.25,337,home,away
337,396,RCB,CSK,CSK,field,normal,0,CSK,0,4,RA Jadeja,"MA Chidambaram Stadium, Chepauk",Asad Rauf,AK Chaudhary,,674,526,678,514,0.516129032,0.6315789470000001,48,39,0.457,0.53,853.5,843.0,0.42,0.58,338,away,home
338,397,KKR,SRH,KKR,bat,normal,0,KKR,48,0,G Gambhir,Eden Gardens,M Erasmus,VA Kulkarni,,536,598,622,667,0.558823529,0.0,34,48,-0.095,0.003,720.0,850.5,0.0,0.0,339,home,away
339,398,KXIP,RR,RR,field,normal,0,RR,0,6,JP Faulkner,Sawai Mansingh Stadium,Aleem Dar,C ShamshuDCin,,560,522,474,480,0.43243243200000003,0.552631579,48,38,0.226,0.322,632.0,873.5,0.3,0.7,340,away,home
340,399,PWI,CSK,PWI,bat,normal,0,PWI,24,0,SPD Smith,"MA Chidambaram Stadium, Chepauk",Asad Rauf,AK Chaudhary,,514,526,569,514,0.090909091,0.6315789470000001,35,45,-1.006,0.53,604.0,843.0,0.25,0.75,341,away,home
341,400,KXIP,KKR,KKR,field,normal,0,KXIP,4,0,MS Gony,"Punjab Cricket Association Stadium, Mohali",CK Nandan,SJA Taufel,,560,536,474,622,0.43243243200000003,0.558823529,43,48,0.226,-0.095,632.0,720.0,0.45,0.55,342,away,away
342,401,DC,RCB,RCB,field,tie,0,RCB,0,0,V Kohli,M Chinnaswamy Stadium,M Erasmus,VA Kulkarni,,536,674,299,678,0.5,0.516129032,25,41,-0.848,0.457,853.5,853.5,0.55,0.45,343,away,home
343,402,SRH,PWI,PWI,field,normal,0,SRH,11,0,A Mishra,Subrata Roy Sahara Stadium,Asad Rauf,AK Chaudhary,,598,514,667,569,0.0,0.090909091,58,26,0.003,-1.006,850.5,604.0,0.0,0.0,344,away,away
344,403,RR,MI,RR,bat,normal,0,RR,87,0,AM Rahane,Sawai Mansingh Stadium,Aleem Dar,C ShamshuDCin,,522,546,480,747,0.552631579,0.55,39,32,0.322,0.441,873.5,912.5,0.44,0.56,345,home,away
345,404,CSK,DC,CSK,bat,normal,0,CSK,86,0,MEK Hussey,Feroz Shah Kotla,M Erasmus,VA Kulkarni,,526,536,514,299,0.6315789470000001,0.5,36,33,0.53,-0.848,843.0,853.5,0.6,0.4,346,away,away
346,405,KXIP,SRH,KXIP,bat,normal,0,SRH,0,5,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,CK Nandan,,560,598,474,667,0.43243243200000003,0.0,47,27,0.226,0.003,632.0,850.5,0.0,0.0,347,away,home
347,406,KKR,CSK,KKR,bat,normal,0,CSK,0,4,RA Jadeja,Eden Gardens,Asad Rauf,AK Chaudhary,,536,526,622,514,0.558823529,0.6315789470000001,31,48,-0.095,0.53,720.0,843.0,0.4,0.6,348,home,away
348,407,RR,RCB,RCB,field,normal,0,RCB,0,7,R Vinay Kumar,M Chinnaswamy Stadium,Aleem Dar,C ShamshuDCin,,522,674,480,678,0.552631579,0.516129032,24,60,0.322,0.457,873.5,853.5,0.45,0.55,349,away,home
349,408,MI,DC,MI,bat,normal,0,DC,0,9,V Sehwag,Feroz Shah Kotla,HDPK Dharmasena,S Ravi,,546,536,747,299,0.55,0.5,48,55,0.441,-0.848,912.5,853.5,0.5,0.5,350,away,away
350,409,PWI,KXIP,KXIP,field,normal,0,KXIP,0,7,DA Miller,"Punjab Cricket Association Stadium, Mohali",M Erasmus,K Srinath,,514,560,569,474,0.090909091,0.43243243200000003,55,58,-1.006,0.226,604.0,632.0,0.75,0.25,351,away,away
351,410,RR,CSK,RR,bat,normal,0,CSK,0,5,MEK Hussey,"MA Chidambaram Stadium, Chepauk",S Asnani,AK Chaudhary,,522,526,480,514,0.552631579,0.6315789470000001,62,43,0.322,0.53,873.5,843.0,0.36,0.64,352,away,home
352,411,RCB,PWI,PWI,field,normal,0,RCB,130,0,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,C ShamshuDCin,,674,514,678,569,0.516129032,0.090909091,53,21,0.457,-1.006,853.5,604.0,1.0,0.0,353,home,away
353,443,DC,KXIP,KXIP,field,normal,0,KXIP,0,5,Harmeet Singh,Feroz Shah Kotla,VA Kulkarni,K Srinath,,536,560,299,474,0.5,0.43243243200000003,61,42,-0.848,0.226,853.5,632.0,0.5,0.5,354,away,away
354,413,KKR,MI,KKR,bat,normal,0,MI,0,5,DR Smith,Eden Gardens,HDPK Dharmasena,S Ravi,,536,546,622,747,0.558823529,0.55,40,58,-0.095,0.441,720.0,912.5,0.2,0.8,355,home,away
355,414,SRH,CSK,SRH,bat,normal,0,CSK,0,5,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Aleem Dar,S Das,,598,526,667,514,0.0,0.6315789470000001,45,45,0.003,0.53,850.5,843.0,0.0,0.0,356,away,home
356,415,KXIP,KKR,KXIP,bat,normal,0,KKR,0,6,JH Kallis,Eden Gardens,CK Nandan,S Ravi,,560,536,474,622,0.43243243200000003,0.558823529,29,30,0.226,-0.095,632.0,720.0,0.45,0.55,357,away,home
357,416,SRH,RR,SRH,bat,normal,0,RR,0,8,JP Faulkner,Sawai Mansingh Stadium,VA Kulkarni,K Srinath,,598,522,667,480,0.0,0.552631579,52,35,0.003,0.322,850.5,873.5,0.0,0.0,358,away,home
358,417,MI,RCB,MI,bat,normal,0,MI,58,0,DR Smith,Wankhede Stadium,Asad Rauf,S Asnani,,546,674,747,678,0.55,0.516129032,67,63,0.441,0.457,912.5,853.5,0.55,0.45,359,home,away
359,418,CSK,KKR,KKR,field,normal,0,CSK,14,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Aleem Dar,SJA Taufel,,526,536,514,622,0.6315789470000001,0.558823529,37,43,0.53,-0.095,843.0,720.0,0.6,0.4,360,home,away
360,419,DC,PWI,PWI,field,normal,0,DC,15,0,DA Warner,Shaheed Veer Narayan Singh International Stadium,CK Nandan,S Ravi,,536,514,299,569,0.5,0.090909091,55,45,-0.848,-1.006,853.5,604.0,0.7,0.3,361,away,away
361,420,RCB,RR,RR,field,normal,0,RR,0,4,SV Samson,Sawai Mansingh Stadium,M Erasmus,K Srinath,,674,522,678,480,0.516129032,0.552631579,36,55,0.457,0.322,853.5,873.5,0.55,0.45,362,away,home
362,421,MI,KXIP,MI,bat,normal,0,MI,4,0,RG Sharma,Wankhede Stadium,Asad Rauf,AK Chaudhary,,546,560,747,474,0.55,0.43243243200000003,29,46,0.441,0.226,912.5,632.0,0.4,0.6,363,home,away
363,422,CSK,PWI,CSK,bat,normal,0,CSK,37,0,MS Dhoni,Subrata Roy Sahara Stadium,S Das,SJA Taufel,,526,514,514,569,0.6315789470000001,0.090909091,41,36,0.53,-1.006,843.0,604.0,0.75,0.25,364,home,away
364,423,MI,SRH,MI,bat,normal,0,SRH,0,7,I Sharma,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,S Asnani,,546,598,747,667,0.55,0.0,37,34,0.441,0.003,912.5,850.5,0.0,0.0,365,away,home
365,424,KKR,DC,KKR,bat,normal,0,DC,0,7,DA Warner,Shaheed Veer Narayan Singh International Stadium,HDPK Dharmasena,CK Nandan,,536,536,622,299,0.558823529,0.5,36,36,-0.095,-0.848,720.0,853.5,0.56,0.44,366,away,away
366,425,CSK,KXIP,CSK,bat,normal,0,CSK,15,0,SK Raina,"MA Chidambaram Stadium, Chepauk",M Erasmus,VA Kulkarni,,526,560,514,474,0.6315789470000001,0.43243243200000003,30,39,0.53,0.226,843.0,632.0,0.6,0.4,367,home,away
367,426,RCB,PWI,RCB,bat,normal,0,RCB,17,0,AB de Villiers,Subrata Roy Sahara Stadium,Aleem Dar,C ShamshuDCin,,674,514,678,569,0.516129032,0.090909091,34,48,0.457,-1.006,853.5,604.0,1.0,0.0,368,away,away
368,427,RR,KKR,RR,bat,normal,0,KKR,0,8,YK Pathan,Eden Gardens,HDPK Dharmasena,CK Nandan,,522,536,480,622,0.552631579,0.558823529,26,41,0.322,-0.095,873.5,720.0,0.5,0.5,369,away,home
369,428,DC,SRH,DC,bat,normal,0,SRH,0,6,DJG Sammy,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,S Asnani,,536,598,299,667,0.5,0.0,31,46,-0.848,0.003,853.5,850.5,0.0,0.0,370,away,home
370,430,MI,CSK,MI,bat,normal,0,MI,60,0,MG Johnson,Wankhede Stadium,HDPK Dharmasena,CK Nandan,,546,526,747,514,0.55,0.6315789470000001,32,32,0.441,0.53,912.5,843.0,0.55,0.45,371,home,away
371,431,PWI,RR,PWI,bat,normal,0,RR,0,5,AM Rahane,Sawai Mansingh Stadium,C ShamshuDCin,RJ Tucker,,514,522,569,480,0.090909091,0.552631579,61,53,-1.006,0.322,604.0,873.5,0.0,1.0,372,away,home
372,448,RCB,KXIP,KXIP,field,normal,0,KXIP,0,6,DA Miller,"Punjab Cricket Association Stadium, Mohali",VA Kulkarni,NJ Llong,,674,560,678,474,0.516129032,0.43243243200000003,40,47,0.457,0.226,853.5,632.0,0.5,0.5,373,away,away
373,433,DC,RR,DC,bat,normal,0,RR,0,9,AM Rahane,Sawai Mansingh Stadium,Aleem Dar,RJ Tucker,,536,522,299,480,0.5,0.552631579,42,49,-0.848,0.322,853.5,873.5,0.4,0.6,374,away,home
374,434,MI,KKR,MI,bat,normal,0,MI,65,0,SR Tendulkar,Wankhede Stadium,HDPK Dharmasena,S Ravi,,546,536,747,622,0.55,0.558823529,41,38,0.441,-0.095,912.5,720.0,0.8,0.2,375,home,away
375,435,CSK,SRH,SRH,field,normal,0,CSK,77,0,SK Raina,"Rajiv Gandhi International Stadium, Uppal",S Das,NJ Llong,,526,598,514,667,0.6315789470000001,0.0,50,49,0.53,0.003,843.0,850.5,0.0,0.0,376,away,home
376,436,KXIP,RR,RR,field,normal,0,RR,0,8,KK Cooper,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,S Ravi,,560,522,474,480,0.43243243200000003,0.552631579,37,38,0.226,0.322,632.0,873.5,0.3,0.7,377,away,away
377,437,KKR,PWI,KKR,bat,normal,0,KKR,46,0,G Gambhir,Subrata Roy Sahara Stadium,Asad Rauf,S Asnani,,536,514,622,569,0.558823529,0.090909091,50,34,-0.095,-1.006,720.0,604.0,1.0,0.0,378,away,away
378,438,RCB,DC,DC,field,normal,0,RCB,4,0,JD Unadkat,Feroz Shah Kotla,NJ Llong,K Srinath,,674,536,678,299,0.516129032,0.5,40,49,0.457,-0.848,853.5,853.5,0.45,0.55,379,away,away
379,439,PWI,MI,PWI,bat,normal,0,MI,0,5,MG Johnson,Subrata Roy Sahara Stadium,Asad Rauf,AK Chaudhary,,514,546,569,747,0.090909091,0.55,36,37,-1.006,0.441,604.0,912.5,0.25,0.75,380,away,away
380,440,SRH,KXIP,KXIP,field,normal,0,SRH,30,0,PA Patel,"Punjab Cricket Association Stadium, Mohali",S Das,RJ Tucker,,598,560,667,474,0.0,0.43243243200000003,37,41,0.003,0.226,850.5,632.0,0.0,0.0,381,away,away
381,441,RCB,KKR,KKR,field,normal,0,KKR,0,5,JH Kallis,JSCA International Stadium Complex,NJ Llong,K Srinath,,674,536,678,622,0.516129032,0.558823529,22,31,0.457,-0.095,853.5,720.0,0.5,0.5,382,away,away
382,442,CSK,RR,RR,field,normal,0,RR,0,5,SR Watson,Sawai Mansingh Stadium,HDPK Dharmasena,CK Nandan,,526,522,514,480,0.6315789470000001,0.552631579,37,24,0.53,0.322,843.0,873.5,0.64,0.36,383,away,home
