id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B)
348,2012,Cuttack,2012-05-01,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,normal,0,Deccan Chargers,13,0,KC Sangakkara,Barabati Stadium,Aleem Dar,AK Chaudhary,,525,458,538,405,0.5,0.0,43,37,-0.509,-0.551,638.5,429.0,1.0,0.0
349,2012,Jaipur,2012-05-01,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,bat,normal,0,Delhi Daredevils,0,6,P Negi,Sawai Mansingh Stadium,JD Cloete,SJA Taufel,,596,508,763,520,0.6428571428571429,0.5,33,48,0.201,0.617,631.0,771.0,0.3,0.7
350,2012,Bangalore,2012-05-02,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,4,Azhar Mahmood,M Chinnaswamy Stadium,BF Bowden,C Shamshuddin,,484,661,395,665,0.52,0.4137931034482759,56,61,-0.022000000000000002,-0.21600000000000005,771.0,664.0,0.4,0.6
351,2012,Pune,2012-05-03,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,normal,0,Mumbai Indians,1,0,SL Malinga,Subrata Roy Sahara Stadium,Asad Rauf,S Asnani,,554,458,609,405,0.5517241379310345,0.0,33,53,-0.1,-0.551,698.5,429.0,1.0,0.0
352,2012,Chennai,2012-05-04,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Chennai Super Kings,10,0,SK Raina,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,BNJ Oxenford,,541,525,519,538,0.6451612903225806,0.5,42,37,0.1,-0.509,724.5,638.5,0.5,0.5
353,2012,Kolkata,2012-05-05,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,7,0,SP Narine,Eden Gardens,BF Bowden,SK Tarapore,,508,458,636,405,0.5185185185185185,0.0,56,47,0.561,-0.551,774.5,429.0,1.0,0.0
354,2012,Chandigarh,2012-05-05,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,normal,0,Rajasthan Royals,43,0,SR Watson,"Punjab Cricket Association Stadium, Mohali",JD Cloete,SJA Taufel,,596,661,763,665,0.6428571428571429,0.4137931034482759,68,45,0.201,-0.21600000000000005,631.0,664.0,1.0,0.0
355,2012,Mumbai,2012-05-06,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,2,DR Smith,Wankhede Stadium,Asad Rauf,S Asnani,,541,554,519,609,0.6451612903225806,0.5517241379310345,64,33,0.1,-0.1,724.5,698.5,0.6,0.4
356,2012,Bangalore,2012-05-06,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,525,484,538,395,0.5,0.52,52,46,-0.509,-0.022000000000000002,638.5,771.0,0.6,0.4
357,2012,Delhi,2012-05-07,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Kolkata Knight Riders,0,6,JH Kallis,Feroz Shah Kotla,JD Cloete,S Ravi,,508,508,520,636,0.5,0.5185185185185185,46,46,0.617,0.561,771.0,774.5,1.0,0.0
358,2012,Pune,2012-05-08,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,normal,0,Rajasthan Royals,0,7,SR Watson,Subrata Roy Sahara Stadium,Asad Rauf,BR Doctrove,,458,596,405,763,0.0,0.6428571428571429,50,60,-0.551,0.201,429.0,631.0,1.0,0.0
359,2012,Hyderabad,2012-05-08,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,normal,0,Kings XI Punjab,25,0,Mandeep Singh,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,BNJ Oxenford,,661,525,665,538,0.4137931034482759,0.5,35,49,-0.21600000000000005,-0.509,664.0,638.5,0.5,0.5
360,2012,Mumbai,2012-05-09,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,Wankhede Stadium,BF Bowden,VA Kulkarni,,554,484,609,395,0.5517241379310345,0.52,51,40,-0.1,-0.022000000000000002,698.5,771.0,0.5,0.5
331,2012,Hyderabad,2012-05-10,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,normal,0,Delhi Daredevils,0,9,DA Warner,"Rajiv Gandhi International Stadium, Uppal",JD Cloete,SJA Taufel,,525,508,538,520,0.5,0.5,25,35,-0.509,0.617,638.5,771.0,0.5,0.5
361,2012,Jaipur,2012-05-10,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,BW Hilfenhaus,Sawai Mansingh Stadium,BNJ Oxenford,C Shamshuddin,,596,541,763,519,0.6428571428571429,0.6451612903225806,28,36,0.201,0.1,631.0,724.5,0.5,0.5
362,2012,Pune,2012-05-11,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,normal,0,Royal Challengers Bangalore,35,0,CH Gayle,Subrata Roy Sahara Stadium,BF Bowden,SK Tarapore,,484,458,395,405,0.52,0.0,66,50,-0.022000000000000002,-0.551,771.0,429.0,0.0,1.0
363,2012,Kolkata,2012-05-12,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Mumbai Indians,27,0,RG Sharma,Eden Gardens,S Ravi,SJA Taufel,,554,508,609,636,0.5517241379310345,0.5185185185185185,49,32,-0.1,0.561,698.5,774.5,0.6,0.4
364,2012,Chennai,2012-05-12,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,9,BW Hilfenhaus,"MA Chidambaram Stadium, Chepauk",S Das,BR Doctrove,,508,541,520,519,0.5,0.6451612903225806,27,45,0.617,0.1,771.0,724.5,0.4,0.6
365,2012,Jaipur,2012-05-13,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,normal,0,Rajasthan Royals,45,0,A Chandila,Sawai Mansingh Stadium,BF Bowden,SK Tarapore,,596,458,763,405,0.6428571428571429,0.0,45,33,0.201,-0.551,631.0,429.0,0.0,1.0
366,2012,Chandigarh,2012-05-13,Deccan Chargers,Kings XI Punjab,Deccan Chargers,bat,normal,0,Kings XI Punjab,0,4,DJ Hussey,"Punjab Cricket Association Stadium, Mohali",HDPK Dharmasena,BNJ Oxenford,,525,661,538,665,0.5,0.4137931034482759,47,44,-0.509,-0.21600000000000005,638.5,664.0,0.5,0.5
367,2012,Bangalore,2012-05-14,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,AT Rayudu,M Chinnaswamy Stadium,S Das,BR Doctrove,,484,554,395,609,0.52,0.5517241379310345,40,32,-0.022000000000000002,-0.1,771.0,698.5,0.5,0.5
368,2012,Kolkata,2012-05-14,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MEK Hussey,Eden Gardens,JD Cloete,SJA Taufel,,508,541,636,519,0.5185185185185185,0.6451612903225806,50,51,0.561,0.1,774.5,724.5,0.5,0.5
369,2012,Delhi,2012-05-15,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,bat,normal,0,Delhi Daredevils,0,5,UT Yadav,Feroz Shah Kotla,HDPK Dharmasena,BNJ Oxenford,,661,508,665,520,0.4137931034482759,0.5,47,37,-0.21600000000000005,0.617,664.0,771.0,0.3,0.7
370,2012,Mumbai,2012-05-16,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Kolkata Knight Riders,32,0,SP Narine,Wankhede Stadium,S Das,BR Doctrove,,508,554,636,609,0.5185185185185185,0.5517241379310345,32,26,0.561,-0.1,774.5,698.5,0.4,0.6
371,2012,Dharamsala,2012-05-17,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,VA Kulkarni,SK Tarapore,,541,661,519,665,0.6451612903225806,0.4137931034482759,25,43,0.1,-0.21600000000000005,724.5,664.0,0.8,0.2
372,2012,Delhi,2012-05-17,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,0,Royal Challengers Bangalore,21,0,CH Gayle,Feroz Shah Kotla,HDPK Dharmasena,C Shamshuddin,,484,508,395,520,0.52,0.5,42,51,-0.022000000000000002,0.617,771.0,771.0,0.0,1.0
373,2012,Hyderabad,2012-05-18,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,bat,normal,0,Deccan Chargers,0,5,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,596,525,763,538,0.6428571428571429,0.5,41,58,0.201,-0.509,631.0,638.5,1.0,0.0
374,2012,Dharamsala,2012-05-19,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,UT Yadav,Himachal Pradesh Cricket Association Stadium,BF Bowden,VA Kulkarni,,661,508,665,520,0.4137931034482759,0.5,20,44,-0.21600000000000005,0.617,664.0,771.0,0.3,0.7
375,2012,Pune,2012-05-19,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,34,0,Shakib Al Hasan,Subrata Roy Sahara Stadium,S Asnani,BR Doctrove,,508,458,636,405,0.5185185185185185,0.0,27,40,0.561,-0.551,774.5,429.0,1.0,0.0
376,2012,Hyderabad,2012-05-20,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,9,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,525,484,538,395,0.5,0.52,23,40,-0.509,-0.022000000000000002,638.5,771.0,0.6,0.4
377,2012,Jaipur,2012-05-20,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Mumbai Indians,0,10,DR Smith,Sawai Mansingh Stadium,HDPK Dharmasena,C Shamshuddin,,596,554,763,609,0.6428571428571429,0.5517241379310345,31,44,0.201,-0.1,631.0,698.5,0.5,0.5
378,2012,Pune,2012-05-22,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,18,0,YK Pathan,Subrata Roy Sahara Stadium,BR Doctrove,SJA Taufel,,508,508,636,520,0.5185185185185185,0.5,48,49,0.561,0.617,774.5,771.0,0.0,1.0
379,2012,Bangalore,2012-05-23,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Chennai Super Kings,38,0,MS Dhoni,M Chinnaswamy Stadium,BF Bowden,HDPK Dharmasena,,541,554,519,609,0.6451612903225806,0.5517241379310345,30,54,0.1,-0.1,724.5,698.5,0.6,0.4
380,2012,Chennai,2012-05-25,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,86,0,M Vijay,"MA Chidambaram Stadium, Chepauk",BR Doctrove,SJA Taufel,,541,508,519,520,0.6451612903225806,0.5,52,46,0.1,0.617,724.5,771.0,0.6,0.4
381,2012,Chennai,2012-05-27,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,5,MS Bisla,"MA Chidambaram Stadium, Chepauk",BF Bowden,SJA Taufel,,541,508,519,636,0.6451612903225806,0.5185185185185185,54,56,0.1,0.561,724.5,774.5,0.5,0.5
382,2013,Kolkata,2013-04-03,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,Eden Gardens,S Ravi,SJA Taufel,,536,536,299,622,0.5,0.5588235294117647,45,46,-0.848,-0.095,853.5,720.0,0.44,0.56
383,2013,Bangalore,2013-04-04,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,2,0,CH Gayle,M Chinnaswamy Stadium,VA Kulkarni,C Shamshuddin,,674,546,678,747,0.5161290322580645,0.55,31,38,0.457,0.441,853.5,912.5,0.45,0.55
384,2013,Hyderabad,2013-04-05,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,normal,0,Sunrisers Hyderabad,22,0,A Mishra,"Rajiv Gandhi International Stadium, Uppal",S Ravi,SJA Taufel,,598,514,667,569,0.0,0.09090909090909093,38,27,0.003,-1.006,850.5,604.0,0.0,0.0
385,2013,Delhi,2013-04-06,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,bat,normal,0,Rajasthan Royals,5,0,R Dravid,Feroz Shah Kotla,S Das,C Shamshuddin,,522,536,480,299,0.5526315789473685,0.5,45,39,0.322,-0.848,873.5,853.5,0.6,0.4
386,2013,Chennai,2013-04-06,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Mumbai Indians,9,0,KA Pollard,"MA Chidambaram Stadium, Chepauk",M Erasmus,VA Kulkarni,,546,526,747,514,0.55,0.631578947368421,41,36,0.441,0.53,912.5,843.0,0.55,0.45
387,2013,Pune,2013-04-07,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,normal,0,Kings XI Punjab,0,8,M Vohra,Subrata Roy Sahara Stadium,S Asnani,SJA Taufel,,514,560,569,474,0.09090909090909093,0.4324324324324325,24,56,-1.006,0.226,604.0,632.0,0.75,0.25
388,2013,Hyderabad,2013-04-07,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,tie,0,Sunrisers Hyderabad,0,0,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,S Ravi,,674,598,678,667,0.5161290322580645,0.0,40,37,0.457,0.003,853.5,850.5,0.5,0.5
389,2013,Jaipur,2013-04-08,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,19,0,SK Trivedi,Sawai Mansingh Stadium,Aleem Dar,S Das,,522,536,480,622,0.5526315789473685,0.5588235294117647,35,40,0.322,-0.095,873.5,720.0,0.5,0.5
390,2013,Mumbai,2013-04-09,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,0,Mumbai Indians,44,0,KD Karthik,Wankhede Stadium,M Erasmus,VA Kulkarni,,546,536,747,299,0.55,0.5,38,46,0.441,-0.848,912.5,853.5,0.5,0.5
432,2013,Bangalore,2013-04-09,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,normal,0,Royal Challengers Bangalore,0,7,V Kohli,M Chinnaswamy Stadium,S Ravi,SJA Taufel,,598,674,667,678,0.0,0.5161290322580645,43,38,0.003,0.457,850.5,853.5,0.5,0.5
391,2013,Chandigarh,2013-04-10,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,10,MEK Hussey,"Punjab Cricket Association Stadium, Mohali",Aleem Dar,C Shamshuddin,,560,526,474,514,0.4324324324324325,0.631578947368421,44,43,0.226,0.53,632.0,843.0,0.4,0.6
392,2013,Bangalore,2013-04-11,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,CH Gayle,M Chinnaswamy Stadium,Asad Rauf,AK Chaudhary,,536,674,622,678,0.5588235294117647,0.5161290322580645,44,64,-0.095,0.457,720.0,853.5,0.5,0.5
393,2013,Pune,2013-04-11,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,normal,0,Pune Warriors,0,7,AJ Finch,Subrata Roy Sahara Stadium,M Erasmus,K Srinath,,522,514,480,569,0.5526315789473685,0.09090909090909093,29,38,0.322,-1.006,873.5,604.0,1.0,0.0
394,2013,Delhi,2013-04-12,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,3,A Mishra,Feroz Shah Kotla,Aleem Dar,Subroto Das,,536,598,299,667,0.5,0.0,48,40,-0.848,0.003,853.5,850.5,0.0,0.0
395,2013,Mumbai,2013-04-13,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,normal,0,Mumbai Indians,41,0,RG Sharma,Wankhede Stadium,S Ravi,SJA Taufel,,546,514,747,569,0.55,0.09090909090909093,33,31,0.441,-1.006,912.5,604.0,0.75,0.25
396,2013,Chennai,2013-04-13,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,RA Jadeja,"MA Chidambaram Stadium, Chepauk",Asad Rauf,AK Chaudhary,,674,526,678,514,0.5161290322580645,0.631578947368421,48,39,0.457,0.53,853.5,843.0,0.42,0.58
397,2013,Kolkata,2013-04-14,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,48,0,G Gambhir,Eden Gardens,M Erasmus,VA Kulkarni,,536,598,622,667,0.5588235294117647,0.0,34,48,-0.095,0.003,720.0,850.5,0.0,0.0
398,2013,Jaipur,2013-04-14,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,JP Faulkner,Sawai Mansingh Stadium,Aleem Dar,C Shamshuddin,,560,522,474,480,0.4324324324324325,0.5526315789473685,48,38,0.226,0.322,632.0,873.5,0.3,0.7
399,2013,Chennai,2013-04-15,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,normal,0,Pune Warriors,24,0,SPD Smith,"MA Chidambaram Stadium, Chepauk",Asad Rauf,AK Chaudhary,,514,526,569,514,0.09090909090909093,0.631578947368421,35,45,-1.006,0.53,604.0,843.0,0.25,0.75
400,2013,Chandigarh,2013-04-16,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kings XI Punjab,4,0,MS Gony,"Punjab Cricket Association Stadium, Mohali",CK Nandan,SJA Taufel,,560,536,474,622,0.4324324324324325,0.5588235294117647,43,48,0.226,-0.095,632.0,720.0,0.45,0.55
401,2013,Bangalore,2013-04-16,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,tie,0,Royal Challengers Bangalore,0,0,V Kohli,M Chinnaswamy Stadium,M Erasmus,VA Kulkarni,,536,674,299,678,0.5,0.5161290322580645,25,41,-0.848,0.457,853.5,853.5,0.55,0.45
402,2013,Pune,2013-04-17,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,normal,0,Sunrisers Hyderabad,11,0,A Mishra,Subrata Roy Sahara Stadium,Asad Rauf,AK Chaudhary,,598,514,667,569,0.0,0.09090909090909093,58,26,0.003,-1.006,850.5,604.0,0.0,0.0
403,2013,Jaipur,2013-04-17,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Rajasthan Royals,87,0,AM Rahane,Sawai Mansingh Stadium,Aleem Dar,C Shamshuddin,,522,546,480,747,0.5526315789473685,0.55,39,32,0.322,0.441,873.5,912.5,0.44,0.56
404,2013,Delhi,2013-04-18,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,normal,0,Chennai Super Kings,86,0,MEK Hussey,Feroz Shah Kotla,M Erasmus,VA Kulkarni,,526,536,514,299,0.631578947368421,0.5,36,33,0.53,-0.848,843.0,853.5,0.6,0.4
405,2013,Hyderabad,2013-04-19,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Sunrisers Hyderabad,0,5,GH Vihari,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,CK Nandan,,560,598,474,667,0.4324324324324325,0.0,47,27,0.226,0.003,632.0,850.5,0.0,0.0
406,2013,Kolkata,2013-04-20,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,0,4,RA Jadeja,Eden Gardens,Asad Rauf,AK Chaudhary,,536,526,622,514,0.5588235294117647,0.631578947368421,31,48,-0.095,0.53,720.0,843.0,0.4,0.6
407,2013,Bangalore,2013-04-20,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,R Vinay Kumar,M Chinnaswamy Stadium,Aleem Dar,C Shamshuddin,,522,674,480,678,0.5526315789473685,0.5161290322580645,24,60,0.322,0.457,873.5,853.5,0.45,0.55
408,2013,Delhi,2013-04-21,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,0,Delhi Daredevils,0,9,V Sehwag,Feroz Shah Kotla,HDPK Dharmasena,S Ravi,,546,536,747,299,0.55,0.5,48,55,0.441,-0.848,912.5,853.5,0.5,0.5
409,2013,Chandigarh,2013-04-21,Pune Warriors,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,7,DA Miller,"Punjab Cricket Association Stadium, Mohali",M Erasmus,K Srinath,,514,560,569,474,0.09090909090909093,0.4324324324324325,55,58,-1.006,0.226,604.0,632.0,0.75,0.25
410,2013,Chennai,2013-04-22,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,5,MEK Hussey,"MA Chidambaram Stadium, Chepauk",S Asnani,AK Chaudhary,,522,526,480,514,0.5526315789473685,0.631578947368421,62,43,0.322,0.53,873.5,843.0,0.36,0.64
411,2013,Bangalore,2013-04-23,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,normal,0,Royal Challengers Bangalore,130,0,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,C Shamshuddin,,674,514,678,569,0.5161290322580645,0.09090909090909093,53,21,0.457,-1.006,853.5,604.0,1.0,0.0
443,2013,Delhi,2013-04-23,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,5,Harmeet Singh,Feroz Shah Kotla,VA Kulkarni,K Srinath,,536,560,299,474,0.5,0.4324324324324325,61,42,-0.848,0.226,853.5,632.0,0.5,0.5
413,2013,Kolkata,2013-04-24,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,0,Mumbai Indians,0,5,DR Smith,Eden Gardens,HDPK Dharmasena,S Ravi,,536,546,622,747,0.5588235294117647,0.55,40,58,-0.095,0.441,720.0,912.5,0.2,0.8
414,2013,Chennai,2013-04-25,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,0,Chennai Super Kings,0,5,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Aleem Dar,S Das,,598,526,667,514,0.0,0.631578947368421,45,45,0.003,0.53,850.5,843.0,0.0,0.0
415,2013,Kolkata,2013-04-26,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,normal,0,Kolkata Knight Riders,0,6,JH Kallis,Eden Gardens,CK Nandan,S Ravi,,560,536,474,622,0.4324324324324325,0.5588235294117647,29,30,0.226,-0.095,632.0,720.0,0.45,0.55
416,2013,Jaipur,2013-04-27,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Rajasthan Royals,0,8,JP Faulkner,Sawai Mansingh Stadium,VA Kulkarni,K Srinath,,598,522,667,480,0.0,0.5526315789473685,52,35,0.003,0.322,850.5,873.5,0.0,0.0
417,2013,Mumbai,2013-04-27,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Mumbai Indians,58,0,DR Smith,Wankhede Stadium,Asad Rauf,S Asnani,,546,674,747,678,0.55,0.5161290322580645,67,63,0.441,0.457,912.5,853.5,0.55,0.45
418,2013,Chennai,2013-04-28,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Chennai Super Kings,14,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Aleem Dar,SJA Taufel,,526,536,514,622,0.631578947368421,0.5588235294117647,37,43,0.53,-0.095,843.0,720.0,0.6,0.4
419,2013,Raipur,2013-04-28,Delhi Daredevils,Pune Warriors,Pune Warriors,field,normal,0,Delhi Daredevils,15,0,DA Warner,Shaheed Veer Narayan Singh International Stadium,CK Nandan,S Ravi,,536,514,299,569,0.5,0.09090909090909093,55,45,-0.848,-1.006,853.5,604.0,0.7,0.3
420,2013,Jaipur,2013-04-29,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,SV Samson,Sawai Mansingh Stadium,M Erasmus,K Srinath,,674,522,678,480,0.5161290322580645,0.5526315789473685,36,55,0.457,0.322,853.5,873.5,0.55,0.45
421,2013,Mumbai,2013-04-29,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Mumbai Indians,4,0,RG Sharma,Wankhede Stadium,Asad Rauf,AK Chaudhary,,546,560,747,474,0.55,0.4324324324324325,29,46,0.441,0.226,912.5,632.0,0.4,0.6
422,2013,Pune,2013-04-30,Chennai Super Kings,Pune Warriors,Chennai Super Kings,bat,normal,0,Chennai Super Kings,37,0,MS Dhoni,Subrata Roy Sahara Stadium,S Das,SJA Taufel,,526,514,514,569,0.631578947368421,0.09090909090909093,41,36,0.53,-1.006,843.0,604.0,0.75,0.25
423,2013,Hyderabad,2013-05-01,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Sunrisers Hyderabad,0,7,I Sharma,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,S Asnani,,546,598,747,667,0.55,0.0,37,34,0.441,0.003,912.5,850.5,0.0,0.0
424,2013,Raipur,2013-05-01,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Delhi Daredevils,0,7,DA Warner,Shaheed Veer Narayan Singh International Stadium,HDPK Dharmasena,CK Nandan,,536,536,622,299,0.5588235294117647,0.5,36,36,-0.095,-0.848,720.0,853.5,0.56,0.44
425,2013,Chennai,2013-05-02,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,15,0,SK Raina,"MA Chidambaram Stadium, Chepauk",M Erasmus,VA Kulkarni,,526,560,514,474,0.631578947368421,0.4324324324324325,30,39,0.53,0.226,843.0,632.0,0.6,0.4
426,2013,Pune,2013-05-02,Royal Challengers Bangalore,Pune Warriors,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,17,0,AB de Villiers,Subrata Roy Sahara Stadium,Aleem Dar,C Shamshuddin,,674,514,678,569,0.5161290322580645,0.09090909090909093,34,48,0.457,-1.006,853.5,604.0,1.0,0.0
427,2013,Kolkata,2013-05-03,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,0,8,YK Pathan,Eden Gardens,HDPK Dharmasena,CK Nandan,,522,536,480,622,0.5526315789473685,0.5588235294117647,26,41,0.322,-0.095,873.5,720.0,0.5,0.5
428,2013,Hyderabad,2013-05-04,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,6,DJG Sammy,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,S Asnani,,536,598,299,667,0.5,0.0,31,46,-0.848,0.003,853.5,850.5,0.0,0.0
430,2013,Mumbai,2013-05-05,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Mumbai Indians,60,0,MG Johnson,Wankhede Stadium,HDPK Dharmasena,CK Nandan,,546,526,747,514,0.55,0.631578947368421,32,32,0.441,0.53,912.5,843.0,0.55,0.45
431,2013,Jaipur,2013-05-05,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,normal,0,Rajasthan Royals,0,5,AM Rahane,Sawai Mansingh Stadium,C Shamshuddin,RJ Tucker,,514,522,569,480,0.09090909090909093,0.5526315789473685,61,53,-1.006,0.322,604.0,873.5,0.0,1.0
